,TÍTULO,NÚMERO DE ANEXO,LONGITUD,LATITUD,TIPO
3095,814904,4939,-96.77919494444444,-96.77919494444444,SUBTERRÁNEO
3096,814905,4940,-96.79777877777778,-96.79777877777778,SUBTERRÁNEO
3097,814906,4941,-96.77458383333334,-96.77458383333334,SUBTERRÁNEO
3107,814920,4942,-96.70161144444445,-96.70161144444445,SUBTERRÁNEO
3124,814959,4943,-96.79425094444444,-96.79425094444444,SUBTERRÁNEO
3208,815114,4944,-96.44972255555555,-96.44972255555555,SUBTERRÁNEO
3209,815115,4945,-96.56958383333333,-96.56958383333333,SUBTERRÁNEO
3285,815219,4946,-96.59722277777777,-96.59722277777777,SUBTERRÁNEO
3376,815357,4947,-96.81002811111111,-96.81002811111111,SUBTERRÁNEO
3391,815378,4948,-96.76952827777778,-96.76952827777778,SUBTERRÁNEO
3395,815383,4949,-96.45063897222222,-96.45063897222222,SUBTERRÁNEO
3429,815444,4950,-96.76861144444445,-96.76861144444445,SUBTERRÁNEO
3444,815461,4951,-96.87600049999999,-96.87600049999999,SUBTERRÁNEO
3572,815624,4952,-96.60388922222222,-96.60388922222222,SUBTERRÁNEO
3614,815702,4953,-96.60722255555555,-96.60722255555555,SUBTERRÁNEO
3620,815710,4954,-94.179167,-94.179167,SUBTERRÁNEO
3733,815860,4955,-96.5911116111111,-96.5911116111111,SUBTERRÁNEO
3769,815924,4956,-96.93694477777778,-96.93694477777778,SUBTERRÁNEO
3842,816027,4957,-96.83777816666667,-96.83777816666667,SUBTERRÁNEO
3871,816069,4958,-94.1841668888889,-94.1841668888889,SUBTERRÁNEO
3960,816234,4959,-96.8005558611111,-96.8005558611111,SUBTERRÁNEO
4022,816335,4960,-96.80947238888889,-96.80947238888889,SUBTERRÁNEO
4265,816727,4961,-96.76388905555555,-96.76388905555555,SUBTERRÁNEO
4277,816744,4962,-96.75572272222222,-96.75572272222222,SUBTERRÁNEO
4282,816752,4963,-96.75683366666667,-96.75683366666667,SUBTERRÁNEO
4284,816756,4964,-96.76716716666667,-96.76716716666667,SUBTERRÁNEO
4285,816758,4965,-96.77319461111111,-96.77319461111111,SUBTERRÁNEO
4291,816765,4966,-96.78166683333333,-96.78166683333333,SUBTERRÁNEO
4293,816769,4967,-98.05611127777777,-98.05611127777777,SUBTERRÁNEO
10,810088,4968,-98.10861177777777,-98.10861177777777,SUBTERRÁNEO
16,810104,4969,-97.79222255555555,-97.79222255555555,SUBTERRÁNEO
63,810215,4970,-98.82138922222222,-98.82138922222222,SUBTERRÁNEO
743,811441,4971,-97.87361144444444,-97.87361144444444,SUBTERRÁNEO
757,811466,4972,-97.66388955555556,-97.66388955555556,SUBTERRÁNEO
924,811761,4973,-98.55750052777778,-98.55750052777778,SUBTERRÁNEO
1055,811979,4974,-98.02611177777777,-98.02611177777777,SUBTERRÁNEO
1119,812064,4975,-97.65483350000001,-97.65483350000001,SUBTERRÁNEO
1173,812138,4976,-97.6415558888889,-97.6415558888889,SUBTERRÁNEO
1194,812175,4977,-98.09666716666666,-98.09666716666666,SUBTERRÁNEO
1471,812565,4978,-97.53280688888889,-97.53280688888889,SUBTERRÁNEO
1542,812678,4979,-97.46694494444445,-97.46694494444445,SUBTERRÁNEO
1639,812821,4980,-98.30138922222221,-98.30138922222221,SUBTERRÁNEO
1714,812937,4981,-97.5541196111111,-97.5541196111111,SUBTERRÁNEO
1873,813095,4982,-98.12341699999999,-98.12341699999999,SUBTERRÁNEO
1882,813105,4983,-97.31972238888889,-97.31972238888889,SUBTERRÁNEO
1983,813223,4984,-97.51702827777778,-97.51702827777778,SUBTERRÁNEO
2040,813297,4985,-97.53052794444444,-97.53052794444444,SUBTERRÁNEO
2085,813356,4986,-97.49841722222223,-97.49841722222223,SUBTERRÁNEO
2165,813469,4987,-98.29444477777777,-98.29444477777777,SUBTERRÁNEO
2229,813578,4988,-97.65047355555556,-97.65047355555556,SUBTERRÁNEO
2230,813579,4989,-97.64136161111112,-97.64136161111112,SUBTERRÁNEO
2297,813684,4990,-98.30194511111111,-98.30194511111111,SUBTERRÁNEO
2326,813729,4991,-97.62472238888888,-97.62472238888888,SUBTERRÁNEO
2332,813739,4992,-97.52444494444444,-97.52444494444444,SUBTERRÁNEO
2376,813822,4993,-97.53333366666666,-97.53333366666666,SUBTERRÁNEO
2472,813982,4994,-97.76605588888889,-97.76605588888889,SUBTERRÁNEO
2473,813983,4995,-97.83386127777777,-97.83386127777777,SUBTERRÁNEO
2474,813984,4996,-97.60794477777777,-97.60794477777777,SUBTERRÁNEO
2487,814015,4997,-98.37800008333333,-98.37800008333333,SUBTERRÁNEO
2510,814067,4998,-97.76825033333333,-97.76825033333333,SUBTERRÁNEO
2638,814264,4999,-97.45152827777778,-97.45152827777778,SUBTERRÁNEO
2797,814523,5000,-97.83075016666666,-97.83075016666666,SUBTERRÁNEO
2798,814524,5001,-97.80669477777778,-97.80669477777778,SUBTERRÁNEO
3068,814853,5002,-97.78622255555555,-97.78622255555555,SUBTERRÁNEO
3127,814963,5003,-97.54575033333333,-97.54575033333333,SUBTERRÁNEO
3153,815013,5004,-98.43444469444445,-98.43444469444445,SUBTERRÁNEO
3163,815032,5005,-97.64786144444444,-97.64786144444444,SUBTERRÁNEO
3181,815056,5006,-97.564167,-97.564167,SUBTERRÁNEO
3193,815090,5007,-97.89583461111111,-97.89583461111111,SUBTERRÁNEO
3216,815129,5008,-97.79527794444444,-97.79527794444444,SUBTERRÁNEO
3224,815143,5009,-98.3744446111111,-98.3744446111111,SUBTERRÁNEO
3307,815259,5010,-98.29763922222222,-98.29763922222222,SUBTERRÁNEO
3420,815429,5011,-98.48333380555556,-98.48333380555556,SUBTERRÁNEO
3422,815432,5012,-98.04305572222222,-98.04305572222222,SUBTERRÁNEO
3477,815505,5013,-98.03427794444444,-98.03427794444444,SUBTERRÁNEO
3494,815540,5014,-98.37966680555554,-98.37966680555554,SUBTERRÁNEO
3558,815607,5015,-98.46555588888889,-98.46555588888889,SUBTERRÁNEO
3643,815744,5016,-97.71527791666666,-97.71527791666666,SUBTERRÁNEO
3644,815745,5017,-97.61666699999999,-97.61666699999999,SUBTERRÁNEO
3662,815767,5018,-97.42833350000001,-97.42833350000001,SUBTERRÁNEO
3687,815799,5019,-98.266667,-98.266667,SUBTERRÁNEO
3689,815801,5020,-98.30361141666667,-98.30361141666667,SUBTERRÁNEO
3702,815818,5021,-97.59561163888888,-97.59561163888888,SUBTERRÁNEO
3794,815951,5022,-97.39375033333334,-97.39375033333334,SUBTERRÁNEO
3868,816065,5023,-98.30000033333333,-98.30000033333333,SUBTERRÁNEO
3875,816075,5024,-98.05750016666667,-98.05750016666667,SUBTERRÁNEO
3877,816078,5025,-97.28566977777777,-97.28566977777777,SUBTERRÁNEO
3902,816119,5026,-97.65922250000001,-97.65922250000001,SUBTERRÁNEO
3903,816120,5027,-97.47455588888889,-97.47455588888889,SUBTERRÁNEO
3904,816121,5028,-97.57183416666666,-97.57183416666666,SUBTERRÁNEO
3905,816122,5029,-97.56783399999999,-97.56783399999999,SUBTERRÁNEO
3906,816123,5030,-97.5635005,-97.5635005,SUBTERRÁNEO
3907,816124,5031,-97.56388958333334,-97.56388958333334,SUBTERRÁNEO
4026,816341,5032,-97.65602794444445,-97.65602794444445,SUBTERRÁNEO
4061,816389,5033,-98.50138905555555,-98.50138905555555,SUBTERRÁNEO
4157,816563,5034,-97.65916700000001,-97.65916700000001,SUBTERRÁNEO
4458,817006,5035,-97.76400066666666,-97.76400066666666,SUBTERRÁNEO
4459,817006,5036,-97.78600355555555,-97.78600355555555,SUBTERRÁNEO
4670,817307,5037,-97.52450033333334,-97.52450033333334,SUBTERRÁNEO
4671,817307,5038,-97.52833369444444,-97.52833369444444,SUBTERRÁNEO
4788,817470,5039,-97.559167,-97.559167,SUBTERRÁNEO
4797,817488,5040,-97.58066699999999,-97.58066699999999,SUBTERRÁNEO
4822,817520,5041,-97.5094446111111,-97.5094446111111,SUBTERRÁNEO
4823,817520,5042,-97.51333366666667,-97.51333366666667,SUBTERRÁNEO
4825,817524,5043,-98.35333386111111,-98.35333386111111,SUBTERRÁNEO
4826,817525,5044,-98.046667,-98.046667,SUBTERRÁNEO
4836,817539,5045,-98.69250033333334,-98.69250033333334,SUBTERRÁNEO
4849,817550,5046,-97.50722238888889,-97.50722238888889,SUBTERRÁNEO
4868,817577,5047,-98.02611125,-98.02611125,SUBTERRÁNEO
5150,817969,5048,-98.02333341666666,-98.02333341666666,SUBTERRÁNEO
5325,818265,5049,-98.07222247222222,-98.07222247222222,SUBTERRÁNEO
5395,818385,5050,-97.54305605555555,-97.54305605555555,SUBTERRÁNEO
5411,818414,5051,-97.45194469444445,-97.45194469444445,SUBTERRÁNEO
5420,818427,5052,-97.53369494444445,-97.53369494444445,SUBTERRÁNEO
5421,818428,5053,-97.75000025,-97.75000025,SUBTERRÁNEO
5479,818510,5054,-97.56750516666666,-97.56750516666666,SUBTERRÁNEO
5484,818518,5055,-98.0508336111111,-98.0508336111111,SUBTERRÁNEO
5533,818587,5056,-98.03666675,-98.03666675,SUBTERRÁNEO
5538,818592,5057,-97.58083366666666,-97.58083366666666,SUBTERRÁNEO
5560,818624,5058,-98.38944458333334,-98.38944458333334,SUBTERRÁNEO
5612,818693,5059,-97.66000011111112,-97.66000011111112,SUBTERRÁNEO
5619,818709,5060,-98.36380569444444,-98.36380569444444,SUBTERRÁNEO
5622,818713,5061,-98.02416697222222,-98.02416697222222,SUBTERRÁNEO
5629,818726,5062,-97.61750022222222,-97.61750022222222,SUBTERRÁNEO
5644,818752,5063,-97.46869477777778,-97.46869477777778,SUBTERRÁNEO
5645,818753,5064,-97.5445281111111,-97.5445281111111,SUBTERRÁNEO
5704,818858,5065,-98.42611116666667,-98.42611116666667,SUBTERRÁNEO
5705,818858,5066,-98.42556091666667,-98.42556091666667,SUBTERRÁNEO
5706,818858,5067,-98.42501072222223,-98.42501072222223,SUBTERRÁNEO
90,810265,5068,-100.11325199999999,-100.11325199999999,SUBTERRÁNEO
94,810272,5069,-100.46517361111111,-100.46517361111111,SUBTERRÁNEO
187,810462,5070,-100.00922358333334,-100.00922358333334,SUBTERRÁNEO
309,810723,5071,-100.04305569444445,-100.04305569444445,SUBTERRÁNEO
391,810844,5072,-100.00916677777778,-100.00916677777778,SUBTERRÁNEO
393,810848,5073,-99.90452816666667,-99.90452816666667,SUBTERRÁNEO
604,811195,5074,-99.89705572222223,-99.89705572222223,SUBTERRÁNEO
1004,811886,5075,-100.446667,-100.446667,SUBTERRÁNEO
1030,811934,5076,-100.44125016666668,-100.44125016666668,SUBTERRÁNEO
1145,812101,5077,-100.30175588888889,-100.30175588888889,SUBTERRÁNEO
1150,812106,5078,-99.94288922222222,-99.94288922222222,SUBTERRÁNEO
1151,812107,5079,-99.94641683333333,-99.94641683333333,SUBTERRÁNEO
1218,812205,5080,-99.96094483333334,-99.96094483333334,SUBTERRÁNEO
1312,812334,5081,-99.93686111111111,-99.93686111111111,SUBTERRÁNEO
1419,812490,5082,-99.92727811111112,-99.92727811111112,SUBTERRÁNEO
1420,812490,5083,-99.92719461111112,-99.92719461111112,SUBTERRÁNEO
1516,812639,5084,-100.14605686111112,-100.14605686111112,SUBTERRÁNEO
2044,813301,5085,-99.95181972222223,-99.95181972222223,SUBTERRÁNEO
2122,813410,5086,-100.40308350000001,-100.40308350000001,SUBTERRÁNEO
2164,813468,5087,-99.45187516666667,-99.45187516666667,SUBTERRÁNEO
2213,813553,5088,-99.90704216666667,-99.90704216666667,SUBTERRÁNEO
2269,813639,5089,-99.92271955555556,-99.92271955555556,SUBTERRÁNEO
2271,813642,5090,-100.10575,-100.10575,SUBTERRÁNEO
2286,813667,5091,-99.46124216666666,-99.46124216666666,SUBTERRÁNEO
2304,813695,5092,-99.95472255555556,-99.95472255555556,SUBTERRÁNEO
2305,813695,5093,-100.060056,-100.060056,SUBTERRÁNEO
2306,813696,5094,-100.06247238888889,-100.06247238888889,SUBTERRÁNEO
2369,813809,5095,-100.35165033333332,-100.35165033333332,SUBTERRÁNEO
2393,813847,5096,-100.3562373611111,-100.3562373611111,SUBTERRÁNEO
2493,814036,5097,-99.96163888888888,-99.96163888888888,SUBTERRÁNEO
2494,814037,5098,-100.13625572222223,-100.13625572222223,SUBTERRÁNEO
2542,814129,5099,-99.90191961111111,-99.90191961111111,SUBTERRÁNEO
2548,814135,5100,-100.48972222222223,-100.48972222222223,SUBTERRÁNEO
2549,814136,5101,-100.10083413888889,-100.10083413888889,SUBTERRÁNEO
2552,814141,5102,-99.91887247222223,-99.91887247222223,SUBTERRÁNEO
2584,814184,5103,-100.44797238888889,-100.44797238888889,SUBTERRÁNEO
2775,814481,5104,-100.1762751388889,-100.1762751388889,SUBTERRÁNEO
2805,814535,5105,-100.0844031111111,-100.0844031111111,SUBTERRÁNEO
2871,814614,5106,-100.474258,-100.474258,SUBTERRÁNEO
3081,814875,5107,-100.45702811111111,-100.45702811111111,SUBTERRÁNEO
3100,814911,5108,-100.49702561111111,-100.49702561111111,SUBTERRÁNEO
3221,815134,5109,-100.4718615,-100.4718615,SUBTERRÁNEO
3260,815188,5110,-99.93100033333334,-99.93100033333334,SUBTERRÁNEO
3381,815367,5111,-100.12805822222222,-100.12805822222222,SUBTERRÁNEO
3387,815374,5112,-100.40941727777778,-100.40941727777778,SUBTERRÁNEO
3466,815489,5113,-99.93830602777778,-99.93830602777778,SUBTERRÁNEO
3485,815528,5114,-99.87513936111111,-99.87513936111111,SUBTERRÁNEO
3547,815590,5115,-100.00328336111112,-100.00328336111112,SUBTERRÁNEO
3605,815679,5116,-99.91872247222223,-99.91872247222223,SUBTERRÁNEO
3606,815680,5117,-99.91350033333335,-99.91350033333335,SUBTERRÁNEO
3638,815735,5118,-100.45028794444444,-100.45028794444444,SUBTERRÁNEO
3810,815975,5119,-99.93085572222223,-99.93085572222223,SUBTERRÁNEO
3889,816094,5120,-99.86180605555555,-99.86180605555555,SUBTERRÁNEO
3890,816095,5121,-99.85997269444444,-99.85997269444444,SUBTERRÁNEO
3891,816096,5122,-99.96005588888889,-99.96005588888889,SUBTERRÁNEO
3892,816097,5123,-99.85638905555555,-99.85638905555555,SUBTERRÁNEO
3893,816098,5124,-99.94644461111112,-99.94644461111112,SUBTERRÁNEO
3894,816099,5125,-99.92866683333334,-99.92866683333334,SUBTERRÁNEO
3895,816100,5126,-99.96236127777777,-99.96236127777777,SUBTERRÁNEO
3896,816100,5127,-99.94919461111111,-99.94919461111111,SUBTERRÁNEO
3897,816102,5128,-99.88205866666667,-99.88205866666667,SUBTERRÁNEO
3936,816188,5129,-100.50380866666667,-100.50380866666667,SUBTERRÁNEO
3976,816274,5130,-99.90422811111112,-99.90422811111112,SUBTERRÁNEO
3977,816275,5131,-99.87438905555555,-99.87438905555555,SUBTERRÁNEO
3978,816276,5132,-99.918817,-99.918817,SUBTERRÁNEO
3979,816277,5133,-99.89442019444445,-99.89442019444445,SUBTERRÁNEO
4149,816547,5134,-100.37705572222221,-100.37705572222221,SUBTERRÁNEO
4279,816748,5135,-100.313417,-100.313417,SUBTERRÁNEO
4358,816852,5136,-100.25615019444444,-100.25615019444444,SUBTERRÁNEO
4370,816866,5137,-99.94778866666667,-99.94778866666667,SUBTERRÁNEO
4479,817037,5138,-100.39416733333334,-100.39416733333334,SUBTERRÁNEO
4517,817094,5139,-99.94330955555556,-99.94330955555556,SUBTERRÁNEO
4556,817159,5140,-100.29131144444445,-100.29131144444445,SUBTERRÁNEO
4642,817265,5141,-99.96302791666668,-99.96302791666668,SUBTERRÁNEO
4643,817266,5142,-99.83725016666666,-99.83725016666666,SUBTERRÁNEO
4644,817267,5143,-99.95441683333334,-99.95441683333334,SUBTERRÁNEO
4686,817326,5144,-99.92917336111111,-99.92917336111111,SUBTERRÁNEO
4750,817425,5145,-100.44519408333333,-100.44519408333333,SUBTERRÁNEO
4894,817607,5146,-100.42580755555556,-100.42580755555556,SUBTERRÁNEO
4895,817608,5147,-100.43302111111112,-100.43302111111112,SUBTERRÁNEO
4985,817718,5148,-100.0581111111111,-100.0581111111111,SUBTERRÁNEO
5069,817849,5149,-99.90166677777778,-99.90166677777778,SUBTERRÁNEO
5180,818019,5150,-99.95002811111111,-99.95002811111111,SUBTERRÁNEO
5181,818020,5151,-99.95391783333334,-99.95391783333334,SUBTERRÁNEO
5320,818256,5152,-100.14030569444445,-100.14030569444445,SUBTERRÁNEO
5357,818323,5153,-99.99194763888889,-99.99194763888889,SUBTERRÁNEO
5358,818324,5154,-99.9847725,-99.9847725,SUBTERRÁNEO
5438,818454,5155,-100.13642516666667,-100.13642516666667,SUBTERRÁNEO
5439,818455,5156,-100.08894738888888,-100.08894738888888,SUBTERRÁNEO
5548,818607,5157,-99.89902794444446,-99.89902794444446,SUBTERRÁNEO
5617,818706,5158,-100.39944980555556,-100.39944980555556,SUBTERRÁNEO
5899,819159,5159,-100.17438891666667,-100.17438891666667,SUBTERRÁNEO
5913,819182,5160,-100.00680294444444,-100.00680294444444,SUBTERRÁNEO
5914,819183,5161,-100.00958919444444,-100.00958919444444,SUBTERRÁNEO
5992,819298,5162,-99.93374994444444,-99.93374994444444,SUBTERRÁNEO
6085,819428,5163,-100.3152418611111,-100.3152418611111,SUBTERRÁNEO
6128,819481,5164,-100.47002833333333,-100.47002833333333,SUBTERRÁNEO
6260,819688,5165,-100.27433366666666,-100.27433366666666,SUBTERRÁNEO
6261,819689,5166,-100.27494738888889,-100.27494738888889,SUBTERRÁNEO
6298,819740,5167,-100.31896377777777,-100.31896377777777,SUBTERRÁNEO
443,810938,5168,-88.58452941666667,-88.58452941666667,SUBTERRÁNEO
444,810938,5169,-88.5740111111111,-88.5740111111111,SUBTERRÁNEO
495,811022,5170,-88.85317736111111,-88.85317736111111,SUBTERRÁNEO
557,811122,5171,-88.79945811111111,-88.79945811111111,SUBTERRÁNEO
591,811178,5172,-88.06131147222222,-88.06131147222222,SUBTERRÁNEO
594,811184,5173,-88.75908044444445,-88.75908044444445,SUBTERRÁNEO
598,811188,5174,-88.81157163888889,-88.81157163888889,SUBTERRÁNEO
611,811209,5175,-86.91446855555556,-86.91446855555556,SUBTERRÁNEO
615,811214,5176,-86.9096155,-86.9096155,SUBTERRÁNEO
617,811216,5177,-86.9051773888889,-86.9051773888889,SUBTERRÁNEO
619,811220,5178,-86.8440438611111,-86.8440438611111,SUBTERRÁNEO
711,811389,5179,-87.68001072222222,-87.68001072222222,SUBTERRÁNEO
712,811389,5180,-87.68057163888889,-87.68057163888889,SUBTERRÁNEO
758,811470,5181,-88.37193275,-88.37193275,SUBTERRÁNEO
759,811470,5182,-88.37339825,-88.37339825,SUBTERRÁNEO
760,811470,5183,-88.37374997222221,-88.37374997222221,SUBTERRÁNEO
761,811470,5184,-88.37367602777778,-88.37367602777778,SUBTERRÁNEO
991,811858,5185,-88.26209136111112,-88.26209136111112,SUBTERRÁNEO
1355,812410,5186,-87.42325033333334,-87.42325033333334,SUBTERRÁNEO
1488,812589,5187,-87.42139425,-87.42139425,SUBTERRÁNEO
2117,813404,5188,-87.07475266666667,-87.07475266666667,SUBTERRÁNEO
2495,814043,5189,-87.12511136111111,-87.12511136111111,SUBTERRÁNEO
2812,814543,5190,-86.87834136111111,-86.87834136111111,SUBTERRÁNEO
2916,814681,5191,-86.83945311111111,-86.83945311111111,SUBTERRÁNEO
2917,814681,5192,-86.83945016666667,-86.83945016666667,SUBTERRÁNEO
2918,814681,5193,-86.83952794444444,-86.83952794444444,SUBTERRÁNEO
3102,814916,5194,-86.94194711111112,-86.94194711111112,SUBTERRÁNEO
3103,814916,5195,-86.94150266666666,-86.94150266666666,SUBTERRÁNEO
3268,815197,5196,-88.78167758333333,-88.78167758333333,SUBTERRÁNEO
3290,815225,5197,-88.74785411111111,-88.74785411111111,SUBTERRÁNEO
3340,815308,5198,-89.01530583333333,-89.01530583333333,SUBTERRÁNEO
3437,815451,5199,-86.84422355555554,-86.84422355555554,SUBTERRÁNEO
3442,815458,5200,-86.85372355555555,-86.85372355555555,SUBTERRÁNEO
3465,815488,5201,-88.90103044444444,-88.90103044444444,SUBTERRÁNEO
3478,815507,5202,-88.51505566666667,-88.51505566666667,SUBTERRÁNEO
3542,815580,5203,-88.98619280555556,-88.98619280555556,SUBTERRÁNEO
3548,815591,5204,-88.30986127777777,-88.30986127777777,SUBTERRÁNEO
3588,815648,5205,-86.864667,-86.864667,SUBTERRÁNEO
3634,815730,5206,-88.27624163888889,-88.27624163888889,SUBTERRÁNEO
3641,815738,5207,-86.83436244444444,-86.83436244444444,SUBTERRÁNEO
3642,815738,5208,-86.834586,-86.834586,SUBTERRÁNEO
3650,815754,5209,-86.91731733333334,-86.91731733333334,SUBTERRÁNEO
3653,815758,5210,-86.87577877777777,-86.87577877777777,SUBTERRÁNEO
3654,815759,5211,-88.88686244444445,-88.88686244444445,SUBTERRÁNEO
3655,815760,5212,-88.77747447222222,-88.77747447222222,SUBTERRÁNEO
3706,815830,5213,-86.92349997222223,-86.92349997222223,SUBTERRÁNEO
3707,815830,5214,-86.92105572222222,-86.92105572222222,SUBTERRÁNEO
3708,815830,5215,-86.92052811111111,-86.92052811111111,SUBTERRÁNEO
3717,815840,5216,-88.51275033333333,-88.51275033333333,SUBTERRÁNEO
3732,815858,5217,-88.50386108333333,-88.50386108333333,SUBTERRÁNEO
3830,816002,5218,-88.50762355555555,-88.50762355555555,SUBTERRÁNEO
3835,816014,5219,-88.22506091666666,-88.22506091666666,SUBTERRÁNEO
3836,816015,5220,-88.04261141666666,-88.04261141666666,SUBTERRÁNEO
3873,816073,5221,-89.05938905555556,-89.05938905555556,SUBTERRÁNEO
4034,816357,5222,-88.87557211111111,-88.87557211111111,SUBTERRÁNEO
4124,816507,5223,-88.88211933333332,-88.88211933333332,SUBTERRÁNEO
4506,817076,5224,-88.49638877777778,-88.49638877777778,SUBTERRÁNEO
7209,821810,5225,-88.82160822222222,-88.82160822222222,SUBTERRÁNEO
8017,822795,5226,-88.41994475,-88.41994475,SUBTERRÁNEO
8052,822852,5227,-88.48417516666667,-88.48417516666667,SUBTERRÁNEO
8061,822865,5228,-86.90211647222223,-86.90211647222223,SUBTERRÁNEO
8117,822955,5229,-88.6605696388889,-88.6605696388889,SUBTERRÁNEO
8283,823147,5230,-88.44338888888889,-88.44338888888889,SUBTERRÁNEO
8372,823249,5231,-87.45691369444445,-87.45691369444445,SUBTERRÁNEO
8374,823252,5232,-88.65952758333334,-88.65952758333334,SUBTERRÁNEO
8376,823256,5233,-87.03756627777777,-87.03756627777777,SUBTERRÁNEO
8378,823259,5234,-87.30984663888889,-87.30984663888889,SUBTERRÁNEO
8381,823262,5235,-88.82801330555556,-88.82801330555556,SUBTERRÁNEO
8382,823263,5236,-88.65013036111111,-88.65013036111111,SUBTERRÁNEO
8385,823266,5237,-86.87278313888888,-86.87278313888888,SUBTERRÁNEO
8388,823269,5238,-88.40687719444445,-88.40687719444445,SUBTERRÁNEO
8389,823270,5239,-86.87756627777777,-86.87756627777777,SUBTERRÁNEO
8452,823344,5240,-88.30876358333333,-88.30876358333333,SUBTERRÁNEO
8728,823773,5241,-88.07705822222222,-88.07705822222222,SUBTERRÁNEO
8756,823816,5242,-87.11066933333333,-87.11066933333333,SUBTERRÁNEO
8757,823816,5243,-87.11108869444443,-87.11108869444443,SUBTERRÁNEO
8758,823816,5244,-87.11108330555555,-87.11108330555555,SUBTERRÁNEO
8777,823848,5245,-88.58839425,-88.58839425,SUBTERRÁNEO
8779,823852,5246,-88.60183733333332,-88.60183733333332,SUBTERRÁNEO
8821,823912,5247,-88.61286013888888,-88.61286013888888,SUBTERRÁNEO
